,NOIND,transport_personnel,tv_score,tv_duree,jvideo_score,jvideo_duree,ordi_score,ordi_duree,escalier_score,emploi_4sem,travail_freq_semaine,travail_duree,transport_score,activite_domloissport_duree,activite_domloissport_score,activite_moderee_score,activite_intense_score,activite_total_duree,activite_total_score,nap,profil_activite,sedentarite,sedentarite_duree,conso_gpe1,conso_gpe2,conso_gpe3,conso_gpe4,conso_gpe5,conso_gpe6,conso_gpe7,conso_gpe8,conso_gpe9,conso_gpe10,conso_gpe11,conso_gpe12,conso_gpe13,conso_gpe14,conso_gpe15,conso_gpe16,conso_gpe17,conso_gpe18,conso_gpe19,conso_gpe20,conso_gpe21,conso_gpe22,conso_gpe23,conso_gpe24,conso_gpe25,conso_gpe26,conso_gpe27,conso_gpe28,conso_gpe29,conso_gpe30,conso_gpe31,conso_gpe32,conso_gpe33,conso_gpe34,conso_gpe35,conso_gpe36,conso_gpe37,conso_gpe38,conso_gpe39,conso_gpe40,conso_gpe41,conso_gpe42,strate,region_adm_12cl,region_inca3,agglo_5cl,vacances_interv,sex_PR,tage_PR,etude_4cl_PR,stat_log_2cl,soins,situ_fin_3cl,revenu,RUC_4cl,nbpers,taille,regime_vegetarien,regime_non,veget_viande,veget_prodmer,veget_prodlait,veget_autre_alim,fume,nom_region
859,324403201,,,0.4285714,,0.0,,0.0,,,,,,,,,,,,2.0,2.0,0.0,,36.450001,10.0,0.0,48.92857,0.0,20.357143,340.80804,0.0,9.223057699999998,0.0,17.94643,6.1204481,0.0,30.714284999999997,14.285713000000001,0.0,39.404762,0.0,0.0,0.0,33.071426,0.0,0.0,28.324999,0.0,0.0,5.7857141,24.642857,0.0,497.14285,27.428573999999998,0.0,0.0,0.0,0.0,0.0,0.0,163.92857,42.857147,20.000002,0.0,0.0,4,4,4,1,1,2,1,3,2,2,1,7,1.0,4,132.0,0.0,1.0,0.0,0.0,0.0,0.0,, Pays de la Loire
860,324403601,,,5.0,,2.0,,2.0,,,,,,,,,,,,1.0,1.0,2.0,,34.439999,0.0,5.7142862999999995,0.0,0.0,21.428572,22.561907,0.0,0.0,100.0,11.485714999999999,1.0573713,0.0,0.0,5.7142862999999995,0.0,0.0,0.0,0.0,0.0,122.85713999999999,0.0,30.000002000000002,0.0,0.0,0.0,1.3714288000000001,0.0,0.0,280.0,16.000002,117.37143999999999,0.0,439.33334,0.0,0.0,25.000002,87.285713,0.0,122.85713,3.428571,0.0,4,4,4,1,1,2,1,3,2,2,2,12,3.0,5,148.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Pays de la Loire
861,324404001,,,1.0,,3.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,17.857141,0.0,0.0,19.428573999999998,0.0,107.92857,0.0,80.357147,7.142856599999999,94.285713,26.321428000000004,17.928572,0.0,0.0,0.0,189.71428999999998,48.57143,0.0,0.0,0.0,6.0714283,0.0,9.5535707,0.0,0.0,0.0,0.99999994,5.2642856,0.0,382.29166000000004,151.19525,51.999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.571426,36.528576,176.49524,4,4,4,1,1,1,2,1,2,2,2,8,1.0,4,167.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0, Pays de la Loire
862,324404301,,,3.0,,0.0,,0.0,,,,,,,,,,,,1.0,1.0,1.0,,15.0,0.0,12.857142,53.92856999999999,0.0,55.778572,225.56472999999997,71.428566,36.214287,0.0,14.914288,7.2053571,0.0,17.857141,0.0,0.0,37.428574,28.571426000000002,0.0,0.0,64.5,0.0,0.0,70.309525,67.85714,0.0,4.0500002,3.2142856,0.0,703.25891,0.0,104.09285,0.0,0.0,0.0,35.714283,0.0,0.0,0.0,47.872025,5.3392859,0.0,4,4,4,2,1,2,2,1,2,2,1,11,2.0,5,105.0,0.0,1.0,0.0,0.0,0.0,0.0,, Pays de la Loire
863,324404401,,,1.0,,0.0,,0.0,,,,,,,,,,,,1.0,2.0,0.0,,36.0,0.0,7.142856599999999,54.57143000000001,8.9285707,20.0,17.77976,0.0,7.142856599999999,0.0,0.0,0.0,3.942857,1.6607143,0.0,37.619999,0.0,37.785713,0.0,0.0,105.58333999999999,0.0,0.0,252.79381,14.285716,0.0,2.1428571,1.6071428,0.0,291.20535,50.499996,0.0,0.0,361.60857999999996,0.0,5.3571429,0.0,0.0,10.714286,75.250908,5.8428574,0.0,4,4,4,2,1,1,1,3,2,2,1,11,2.0,4,97.0,0.0,1.0,0.0,0.0,0.0,0.0,, Pays de la Loire
864,324405001,,,0.5,,0.4285714,,1.4285715,,,,,,,,,,,,1.0,2.0,0.0,,64.012497,0.0,0.0,39.285713,0.0,67.758926,217.79998999999998,52.857147,21.593103,35.714283,33.371433,2.0392158,6.1028571,26.785713,0.0,36.42857,0.0,32.857143,0.0,0.0,26.285715000000003,0.0,0.0,0.0,0.0,0.0,26.900581,0.0,140.00002,477.85715,0.0,0.0,0.0,0.0,84.166664,0.0,0.0,0.0,71.285713,60.35714300000001,9.5678558,0.0,4,4,4,2,1,1,2,2,1,2,2,12,2.0,6,156.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Pays de la Loire
865,324405201,,,0.64285719,,0.38095239,,0.0,,,,,,,,,,,,2.0,2.0,0.0,,61.444286,0.0,5.7142862999999995,33.92857,0.0,37.121899,261.61905,37.732143,19.642857,0.0,0.0,0.89285707,0.0,0.0,0.0,17.142859,19.642857,25.714285,0.0,0.0,0.0,0.0,65.89286,145.06429,0.0,0.0,64.612473,0.0,71.785713,28.571426000000002,0.0,0.0,0.0,157.20479,303.0,0.0,107.14285,0.0,0.0,0.0,7.285714100000001,0.0,4,4,4,2,1,1,2,3,2,2,2,15,,5,122.0,0.0,1.0,0.0,0.0,0.0,0.0,, Pays de la Loire
866,324405301,,,3.0,,0.16666667,,5.0,,,,,,,,,,,,1.0,1.0,2.0,,7.839285899999999,0.0,0.0,0.0,0.0,91.999992,0.0,100.0,0.0,0.0,10.371429,3.7285711999999998,2.257143,0.0,0.0,39.600006,15.714285999999998,0.0,0.0,0.0,128.44643,0.0,20.000002,0.0,0.0,0.0,0.49999997,0.0,0.0,354.10715,0.0,367.15713999999997,0.0,320.32382,0.0,35.714283,0.0,0.0,138.92857,9.4808931,2.7142856,0.0,4,4,4,2,1,1,2,1,1,2,2,9,1.0,5,168.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Pays de la Loire
867,324406801,,,0.5,,0.75,,3.5,,,,,,,,,,,,2.0,1.0,1.0,,27.000002000000002,0.0,14.285713000000001,14.642857000000001,0.0,191.68867,161.85713,89.285713,17.428572,0.0,0.0,2.6128571,11.141428999999999,0.0,71.428574,21.714287,16.071428,0.0,0.0,0.0,164.85715,0.0,232.52856,151.52643,0.0,0.0,34.142857,43.570015000000005,0.0,761.60718,177.00002,394.45712000000003,0.0,0.0,0.0,42.857143,0.0,0.0,0.0,37.857143,34.25,0.0,4,4,4,1,1,1,1,4,3,2,1,15,,4,157.0,0.0,1.0,0.0,0.0,0.0,0.0,, Pays de la Loire
868,324501001,,,0.35714287,,0.0,,0.0,,,,,,,,,,,,2.0,2.0,0.0,,16.875,0.0,12.142857000000001,82.785713,0.0,144.21428999999998,0.0,190.71428,17.499998,0.0,17.857141,4.2857141,0.0,13.392857000000001,8.5714293,98.714287,1.7857140999999999,21.428572,0.0,0.0,27.5,0.0,14.285716,75.521431,64.285713,0.0,16.071428,0.0,777.76788,241.96427999999997,57.714291,126.65713999999998,0.0,0.0,0.0,0.0,0.0,82.285713,53.571426,58.000004000000004,0.2857143,0.0,3,3,3,4,1,1,2,3,2,1,2,12,4.0,3,134.0,0.0,0.0,0.0,0.0,0.0,0.0,, Centre-Val de Loire
869,324501201,,,2.0,,0.5,,0.0,,,,,,,,,,,,1.0,2.0,0.0,,86.732147,0.0,28.571426000000002,79.285713,0.0,84.944824,112.80951999999999,89.285713,21.071428,0.0,14.357142000000001,19.816143,0.6857143,48.57143,170.0,0.0,14.285713000000001,0.0,0.0,0.0,144.22935,0.71428567,8.5714293,48.89143,0.0,0.0,33.714287,0.0,56.547619,88.095238,99.80654100000001,76.452377,0.0,219.41191,0.0,0.0,0.0,0.0,93.57141899999999,0.0,6.2928572,0.0,3,3,3,4,1,1,2,1,2,2,2,12,3.0,4,133.0,0.0,1.0,0.0,0.0,0.0,0.0,, Centre-Val de Loire
870,324501301,,,1.0,,2.0,,0.0,,,,,,,,,,,,3.0,3.0,1.0,,82.339279,0.0,0.0,66.071426,0.0,61.70462,0.0,125.00001,0.0,28.571432,0.0,3.2142856,2.6907144,34.285713,17.714287,28.571426000000002,11.57143,0.0,0.0,0.0,91.571434,0.0,0.0,284.04822,35.714283,2.2749999,10.428572,10.816639,152.85713,96.428566,42.857147,89.14286,0.0,219.24857000000003,129.85715,39.285713,0.0,0.0,130.0,67.5,18.425001,0.0,3,3,3,4,1,2,2,4,2,2,1,11,3.0,3,127.0,0.0,1.0,0.0,0.0,0.0,0.0,, Centre-Val de Loire
871,324501501,,,0.5,,0.92857146,,0.2142857,,,,,,,,,,,,1.0,2.0,0.0,,78.289284,0.0,27.142859,92.500008,0.0,114.01785,103.00001,0.0,64.571426,25.0,21.057146,12.451395,6.021428599999999,0.0,11.749999,20.57,89.785713,8.2285719,0.0,0.0,116.25,0.0,191.08571,213.96715,100.0,0.0,6.785714100000001,14.830754999999998,0.0,1199.2858,0.0,322.39999,0.0,175.26904,180.35713,35.714283,0.0,58.214282999999995,0.0,17.857141,52.920238,0.0,3,3,3,4,2,1,1,3,2,1,2,11,2.0,6,158.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Centre-Val de Loire
872,324900201,,,0.60714281,,0.0,,0.0,,,,,,,,,,,,3.0,4.0,0.0,,5.2499995,0.0,6.7499994999999995,58.571426,0.0,110.28571000000001,474.53570999999994,100.35715,13.928571,107.14285,0.0,1.05,1.4285716,0.0,0.0,22.440002,0.0,59.64285699999999,0.0,0.0,103.21429,0.0,0.0,0.0,118.21427,0.0,0.0,3.8571432,0.0,483.21432000000004,171.85715,44.57143,0.0,0.0,0.0,0.0,0.0,14.285713000000001,0.0,20.714285,5.1428571,0.0,20,4,4,4,1,1,1,4,2,2,1,12,3.0,4,120.0,0.0,1.0,0.0,0.0,0.0,0.0,, Pays de la Loire
873,324900301,,,2.2142859,,0.0,,3.4285712,,,,,,,,,,,,3.0,3.0,1.0,,207.38214,0.0,71.171425,105.71428,0.0,124.64285,562.82141,89.285713,6.0714283,60.714287,0.0,17.142859,4.2400002,0.0,85.714287,0.0,6.0714283,21.428572,0.0,0.0,183.0143,59.642853,68.785713,34.320004,0.0,0.0,38.846493,11.428571,150.0,445.71429000000006,32.000004,0.0,0.0,0.0,0.0,0.0,85.714294,99.285706,0.0,0.0,7.014286,0.0,20,4,4,4,1,1,2,1,2,2,2,12,4.0,3,171.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Pays de la Loire
874,324900601,,,0.0,,0.0,,4.1428571000000005,,,,,,,,,,,,3.0,3.0,1.0,,277.2012,7.5,0.0,110.85715,0.0,26.614288000000002,0.0,80.357147,17.142859,33.696426,33.10714,11.428572,8.0499992,0.0,40.714287,68.571434,46.703564,0.0,0.0,0.0,153.21428,0.0,167.23713999999998,42.899998,0.0,0.0,0.80000001,14.363859,0.0,1305.3125,499.56433,127.02857,0.0,524.4642299999999,0.0,35.714283,0.0,59.642853,0.0,66.071426,25.0375,0.0,4,4,4,2,1,1,2,1,2,2,1,12,3.0,5,189.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0, Pays de la Loire
875,324900701,,,0.0,,0.0,,0.0,,,,,,,,,,,,1.0,2.0,0.0,,22.874998,0.0,14.285713000000001,19.642857,0.0,62.0,0.0,126.78571000000001,12.857142,0.0,0.0,1.2464286,2.9107144,0.0,29.017854999999997,39.600006,20.892857,0.0,0.0,0.0,103.5,0.0,0.0,30.445719,35.714283,0.0,20.0,0.0,0.0,927.5,352.97857999999997,0.0,0.0,171.89285,0.0,0.0,0.0,0.0,0.0,29.94813,4.7942858,0.0,4,4,4,2,1,2,1,2,2,2,2,10,2.0,4,101.0,0.0,1.0,0.0,0.0,0.0,0.0,, Pays de la Loire
876,324902001,,,0.2142857,,0.0,,0.92857146,,,,,,,,,,,,1.0,2.0,0.0,,377.45999,0.0,0.0,91.07141899999999,0.0,25.714285,0.0,125.00001,83.428574,28.571432,0.0,11.846428,3.7485716,14.285716,0.0,0.0,34.0,25.714285,0.0,25.357141,58.57143000000001,107.14285,156.67857,77.660004,0.0,0.0,31.69228,0.0,0.0,460.0,0.0,276.57498,0.0,0.0,180.35713,0.0,0.0,0.0,0.0,0.0,19.342857000000002,0.0,4,4,4,1,1,1,2,2,1,2,1,11,3.0,3,165.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Pays de la Loire
877,324902301,,,1.5,,0.0,,0.25,,,,,,,,,,,,1.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,71.657143,0.0,44.642857,18.571428,0.0,0.0,5.25,2.7071426,0.0,0.0,0.0,0.0,39.285713,8.5714293,0.0,62.839282999999995,0.0,16.428572,121.23572,25.714287,0.0,36.384125,11.214286,0.0,374.41965,160.70311,171.32143,0.0,0.0,110.61905,0.0,0.0,50.0,21.785713,154.28572,1.4285713,35.714283,4,4,4,3,1,2,1,3,1,2,1,10,3.0,2,123.0,0.0,0.0,0.0,0.0,0.0,0.0,, Pays de la Loire
878,324902901,,,3.0,,0.0,,5.0,,,,,,,,,,,,3.0,3.0,2.0,,86.099998,0.0,15.000001000000001,131.42857,0.0,48.214283,188.83334,178.57143,4.7619047,35.714283,0.0,7.4285717,5.9800496,0.0,109.64285,0.0,50.327206,0.0,0.0,0.0,21.428572,0.0,38.214283,18.571428,35.714283,0.0,70.19770799999999,0.0,197.32144,48.214283,124.22545,194.85715,0.0,186.34285,0.0,0.0,0.0,53.714291,107.14285,2.8571427000000003,8.8285704,0.0,4,4,4,1,1,1,1,2,1,2,2,11,2.0,5,158.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, Pays de la Loire
879,324903301,,,1.0,,0.0,,0.0,,,,,,,,,,,,1.0,2.0,0.0,,34.946426,0.0,0.0,48.14286,0.0,29.196428000000004,0.0,80.357147,0.0,0.0,7.142856599999999,14.390185999999998,0.0,0.0,0.0,14.285713000000001,41.42857,10.000001,0.0,0.0,118.07143,0.0,45.0,91.542862,67.85714,0.0,0.0,5.8082347,0.0,356.42859,0.0,46.42857,0.0,181.78928,0.0,0.0,0.0,42.857143,0.0,5.7142854000000005,2.6026785,0.0,4,4,4,1,2,2,1,4,2,2,1,10,2.0,4,106.0,0.0,1.0,0.0,0.0,0.0,0.0,, Pays de la Loire
880,324903501,,,3.0,,0.75,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,40.499996,0.0,0.0,33.92857,0.0,123.68571000000001,0.0,116.33928999999999,24.500002,0.0,0.0,7.142856599999999,7.0285716,30.714284999999997,14.285713000000001,0.0,16.428572,0.0,0.0,0.0,93.214287,0.0,58.571426,173.82001,0.0,0.0,0.9285714,19.542856,0.0,1211.6072,0.0,0.0,0.0,224.21791000000002,0.0,0.0,21.428572,60.000004000000004,93.57141899999999,60.285720999999995,0.2857143,0.0,20,4,4,4,2,2,2,2,2,2,3,3,1.0,3,123.0,0.0,0.0,0.0,0.0,0.0,0.0,, Pays de la Loire
881,324903601,,,3.0,,0.5,,0.5,,,,,,,,,,,,1.0,1.0,1.0,,56.421429,0.0,25.457144,0.0,0.0,118.64912,90.124992,0.0,11.142858,46.875,20.010715,39.528572,4.585714299999999,0.0,11.428573,0.0,16.071428,14.285713000000001,0.0,0.0,91.285713,21.428573999999998,58.214287,0.0,0.0,25.0,41.457142,26.357141,285.00003,456.25,538.15851,111.42857,0.0,87.021423,0.0,17.142859,28.928571999999996,0.0,0.0,0.0,22.135715,0.0,20,4,4,4,1,1,1,3,2,2,2,10,2.0,4,138.0,0.0,1.0,0.0,0.0,0.0,0.0,, Pays de la Loire
882,324903801,,,2.0,,0.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,50.132145,0.0,16.785713,37.499996,0.0,57.321426,149.34999,35.714290999999996,37.928574,46.828571000000004,0.0,6.4285712,5.2714281,0.0,22.857145000000003,36.42857,26.785713,32.857143,0.0,0.0,115.35713999999999,17.142857,0.0,267.12857,32.142857,0.0,15.928572,0.64285719,0.0,348.57144,84.857147,176.79998999999998,0.0,0.0,0.0,0.0,0.0,0.0,160.71428,17.142859,1.7142857,0.0,4,4,4,2,1,1,1,3,2,2,1,12,3.0,5,120.0,0.0,1.0,0.0,0.0,0.0,0.0,, Pays de la Loire
883,325000501,,,6.5,,0.0,,4.0,,,,,,,,,,,,3.0,3.0,2.0,,37.5,0.0,0.0,300.0,0.0,37.5,102.99999,89.285713,0.0,0.0,0.0,0.0,1.6931216,78.14286,34.285717,0.0,131.42857,0.0,0.0,0.0,0.0,0.0,20.000002,0.0,0.0,0.0,0.0,0.0,0.0,623.8095099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.14285,22.857145000000003,0.0,0.0,1,2,1,2,1,2,1,1,2,2,2,6,1.0,5,151.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Normandie
884,325000601,,,2.6428571,,0.0,,3.5714288,,,,,,,,,,,,2.0,1.0,1.0,,34.874996,0.0,0.0,139.64285,0.0,184.3,0.0,133.92857,19.642854999999997,65.500008,0.0,0.0,0.0,0.0,126.78571000000001,0.0,38.0,11.428573,0.0,0.0,5.3571429,0.0,0.0,55.899998,0.0,0.0,87.328568,0.0,357.73807,56.547619,113.28571000000001,4.0326533,0.0,374.02002000000005,0.0,0.0,0.0,0.0,0.0,0.0,11.142857000000001,0.0,1,2,1,2,1,1,2,2,1,2,2,12,3.0,4,165.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Normandie
885,325101901,,,2.0,,0.0,,4.0,,,,,,,,,,,,1.0,1.0,1.0,,60.839287,0.0,0.0,73.571426,0.0,0.0,58.857147,35.714283,18.0,28.571432,22.253571,1.4285716,1.7857140999999999,22.142854999999997,0.0,0.0,0.0,0.0,0.0,0.0,14.285713000000001,0.0,0.0,74.095711,35.714283,0.0,2.0467836999999998,0.0,28.571432,542.85712,0.0,104.0,0.0,94.714287,0.0,0.0,0.0,57.142864,0.0,0.0,44.142857,0.0,10,7,2,3,1,2,1,4,2,2,1,12,4.0,3,161.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Grand Est
886,325102201,,,0.0,,0.0,,3.0,,,,,,,,,,,,3.0,3.0,1.0,,74.249992,0.0,14.285713000000001,24.285713,0.0,59.771435,22.991072,35.714290999999996,27.857141,0.0,0.0,0.0,10.208571000000001,0.0,0.0,36.42857,0.0,19.928572,0.0,0.0,96.60714,0.0,79.0,26.374289,0.0,0.0,6.25,4.4821429,251.78572000000003,332.67859,380.0,72.428574,0.0,85.714287,0.0,0.0,0.0,0.0,0.0,181.74286999999998,3.5714288,0.0,2,7,2,1,2,2,2,4,2,1,3,9,2.0,3,159.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Grand Est
887,325300101,,,1.5714285,,0.0,,0.28571427,,,,,,,,,,,,2.0,2.0,0.0,,105.21713999999999,0.0,0.0,194.28572,0.0,9.2857141,42.916668,0.0,32.5,0.0,0.0,25.421726,5.2457142,17.857141,78.000008,36.42857,0.0,51.428574,0.0,0.0,132.14285,42.499996,43.714290999999996,77.239281,150.71428999999998,8.9285707,0.49999997,7.8062687,0.0,441.51785,383.07861,0.0,0.0,616.49146,0.0,0.0,0.0,0.0,0.0,75.35714,82.76786,0.0,4,4,4,2,1,1,1,4,1,2,1,13,3.0,5,165.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Pays de la Loire
888,325300301,,,4.0,,0.0,,3.0,,,,,,,,,,,,1.0,1.0,2.0,,87.892853,0.0,0.0,71.357147,0.0,45.0,0.0,139.28572,7.9532169999999995,0.0,0.0,3.0,0.0,17.857141,0.0,0.0,69.64286,0.0,0.0,0.0,228.74287,0.0,58.571426,0.0,0.0,0.0,23.486549,0.0,221.42857,339.375,0.0,126.74999,0.0,0.0,0.0,50.0,0.0,0.0,0.0,162.85713,26.78857,0.0,4,4,4,2,2,1,1,2,2,2,1,12,3.0,4,169.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0, Pays de la Loire
889,325300601,,,2.0,,1.0,,1.0,,,,,,,,,,,,2.0,1.0,1.0,,26.25,0.0,4.9285712,72.5,0.0,126.51965,524.8106700000001,89.285713,0.0,0.0,35.892857,21.428572,0.12571429,0.0,0.0,0.0,57.92856999999999,55.35714300000001,0.0,0.0,116.42857,0.0,0.0,63.73571,0.0,0.0,0.0,2.1428571,357.14285,311.69641,0.0,82.178566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.28572,0.71428567,0.0,4,4,4,2,1,1,2,1,2,2,1,11,2.0,5,156.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Pays de la Loire
890,325400401,,,2.5,,0.0,,0.75,,,,,,,,,,,,1.0,1.0,1.0,,67.499992,4.5535717,0.0,34.428574,0.0,41.42857,95.874992,29.761906,13.142857999999999,22.285713,14.357142000000001,1.4285713,11.520729,0.0,11.428573,14.702380999999999,0.0,0.0,0.0,0.0,69.660713,0.0,19.285715,141.47858,68.214287,0.0,18.099834,0.0,34.285717,548.57141,0.0,0.0,0.0,0.0,0.0,14.285713000000001,0.0,28.571426000000002,42.857143,0.0,1.8857143,0.0,2,7,2,3,1,1,1,2,2,2,1,13,4.0,5,94.0,0.0,1.0,0.0,0.0,0.0,0.0,, Grand Est
891,325401201,,,1.0714285,,0.0,,0.5,,,,,,,,,,,,2.0,2.0,0.0,,23.25,0.0,0.0,39.642857,0.0,67.928574,0.0,0.0,10.357142999999999,77.14286,0.0,0.0,0.0,12.857142999999999,22.857145000000003,0.0,0.0,0.0,0.0,0.0,36.285713,0.0,97.500008,0.0,0.0,0.0,3.8571428999999995,0.0,51.428574,310.26785,94.285728,224.52856,0.0,75.17714699999999,0.0,35.714283,0.0,0.0,132.14285,70.714279,62.235001000000004,0.0,2,7,2,1,1,2,2,3,2,2,1,13,4.0,3,159.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0, Grand Est
892,325401301,,,2.6428571,,1.0714285,,0.2142857,,,,,,,,,,,,2.0,1.0,1.0,,21.696428,0.0,0.0,157.5,0.0,31.428571999999996,34.486607,58.57143000000001,5.7142862999999995,44.642857,0.0,5.0,0.90285712,0.0,28.571432,88.857147,0.0,31.428571999999996,0.0,0.0,100.71429,0.0,38.214283,79.431435,32.142857,0.0,7.8947368,0.0,254.46428999999998,0.0,106.07143,51.07143,0.0,120.22856999999999,0.0,35.714283,0.0,14.285713000000001,42.857147,86.60714,16.528572,0.0,2,7,2,1,1,1,1,2,2,2,1,12,3.0,4,124.0,0.0,1.0,0.0,0.0,0.0,0.0,, Grand Est
893,325600901,,,4.0,,0.0,,0.0,,,,,,,,,,,,2.0,1.0,1.0,,76.5,0.0,14.285716,149.07143,0.0,59.285713,67.685722,92.85714,58.42856999999999,94.64286,4.7857145999999995,0.0,8.369999900000002,0.0,45.142864,27.142854999999997,0.0,33.92857,0.0,0.0,0.0,0.0,69.285713,0.0,0.0,0.0,19.883039,0.0,0.0,269.91071,0.0,59.42856999999999,0.0,74.49143199999999,0.0,0.0,0.0,0.0,31.714289,16.785713,0.0,0.0,12,5,4,4,2,2,1,3,2,2,2,7,1.0,3,143.0,0.0,1.0,0.0,0.0,0.0,0.0,, Bretagne
894,325601101,,,2.5714287999999996,,0.0,,1.0,,,,,,,,,,,,2.0,1.0,1.0,,23.142859,0.0,7.142856599999999,24.285713,0.0,57.85714,0.0,80.35714,5.7142862999999995,0.0,18.951429,0.0,4.3025212,0.0,28.571426000000002,0.0,12.857142999999999,0.0,0.0,0.0,48.57143,0.0,0.0,65.707138,0.0,0.0,0.0,0.0,340.44644,17.857141,275.25,0.0,0.0,79.114281,0.0,42.499996,0.0,0.0,0.0,123.21428999999999,0.0,0.0,12,5,4,4,2,1,2,3,1,2,1,13,4.0,2,174.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Bretagne
895,325601301,,,2.0,,1.5,,1.0,,,,,,,,,,,,3.0,3.0,1.0,,81.000008,0.0,0.0,39.642857,20.000002,103.67857,0.0,125.00001,0.0,0.0,0.0,21.34519,0.0,112.85713999999999,77.303574,32.457146,0.0,0.0,0.0,0.0,184.21428999999998,0.0,89.285713,128.28572,25.714287,0.0,0.0,0.0,0.0,823.92859,185.14287,95.874992,0.0,615.83905,0.0,0.0,0.0,0.0,0.0,57.85714,8.254286800000001,0.0,12,5,4,4,2,1,2,1,2,2,2,6,1.0,3,170.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Bretagne
896,325601501,,,1.9285715,,0.0,,0.85714281,,,,,,,,,,,,3.0,4.0,0.0,,69.73214,20.5,10.714286,8.9285707,0.0,33.704273,211.82141000000001,116.07143,12.857142,0.0,0.0,0.0,8.2142859,0.0,19.642857,0.0,28.571428000000004,29.642854999999997,0.0,0.0,96.428574,0.0,41.82,81.231613,52.999995999999996,8.1428576,0.0,42.780537,454.28570999999994,0.0,82.285721,124.8,0.0,258.16714,0.0,35.714283,0.0,0.0,0.0,5.142857599999999,9.6428566,0.0,12,5,4,4,1,2,3,1,1,2,1,12,3.0,5,132.0,0.0,1.0,0.0,0.0,0.0,0.0,, Bretagne
897,325601801,,,0.5,,0.0,,0.095238097,,,,,,,,,,,,3.0,4.0,0.0,,24.142857,0.0,0.0,35.714283,0.0,57.071426,93.199997,100.00001,0.0,44.642857,0.0,5.0,8.720714599999999,36.714287,21.428572,17.142859,8.9285707,0.0,5.7142862999999995,0.0,56.64285699999999,0.0,58.214287,67.899284,62.5,7.0000005000000005,0.0,4.2857141,468.83929000000006,0.0,41.200001,86.171425,0.0,171.42857,162.49998,0.0,0.0,0.0,0.0,0.0,0.35714284,0.0,12,5,4,4,1,1,1,4,2,2,2,9,1.0,4,147.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Bretagne
898,325602501,,,0.5,,1.5,,0.0,,,,,,,,,,,,1.0,2.0,0.0,,72.257141,0.0,0.0,159.42857,0.0,62.528576,0.0,17.857145000000003,0.0,8.5714293,0.0,16.431429,1.9714288,0.0,42.857143,0.0,4.7142862999999995,25.714287,0.0,0.0,15.738149,0.0,23.428573999999998,43.025715000000005,0.0,0.0,44.974937,0.0,432.23215,258.03571,0.0,55.157146,0.0,0.0,44.247623,97.142853,0.0,0.0,0.0,15.000001000000001,0.92857152,0.0,4,5,4,2,1,1,1,2,1,2,2,11,2.0,4,176.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Bretagne
899,325700201,,,3.0,,0.0,,1.7142856,,,,,,,,,,,,3.0,3.0,1.0,,62.500004000000004,0.0,0.0,173.21428,0.0,89.64286,0.0,17.857145000000003,0.0,0.0,14.357142000000001,23.828569,0.0,172.14285,35.714283,0.0,0.0,0.0,0.0,0.0,32.142857,0.0,0.0,0.0,0.0,0.0,30.842859000000004,0.0,117.85713999999999,0.0,447.19732999999997,0.0,0.0,0.0,210.41664,0.0,0.0,0.0,113.71428999999999,0.0,0.0,0.0,10,7,2,3,2,1,1,1,2,2,3,6,1.0,5,151.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, Grand Est
